,season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
6866,2017,9,red_bull_ring,perez,1990-01-26,Mexican,force_india,7,,+1 Lap,6.0,7
6867,2017,9,red_bull_ring,ocon,1996-09-17,French,force_india,9,,+1 Lap,4.0,8
6868,2017,9,red_bull_ring,massa,1981-04-25,Brazilian,williams,17,,+1 Lap,2.0,9
6869,2017,9,red_bull_ring,stroll,1998-10-29,Canadian,williams,18,,+1 Lap,1.0,10
6870,2017,9,red_bull_ring,jolyon_palmer,1991-01-20,British,renault,16,,+1 Lap,0.0,11
6871,2017,9,red_bull_ring,vandoorne,1992-03-26,Belgian,mclaren,13,,+1 Lap,0.0,12
6872,2017,9,red_bull_ring,hulkenberg,1987-08-19,German,renault,11,,+1 Lap,0.0,13
6873,2017,9,red_bull_ring,wehrlein,1994-10-18,German,sauber,20,,+1 Lap,0.0,14
6874,2017,9,red_bull_ring,ericsson,1990-09-02,Swedish,sauber,19,,+2 Laps,0.0,15
6875,2017,9,red_bull_ring,kvyat,1994-04-26,Russian,toro_rosso,14,,+3 Laps,0.0,16
6876,2017,9,red_bull_ring,sainz,1994-09-01,Spanish,toro_rosso,10,,Engine,0.0,17
6877,2017,9,red_bull_ring,kevin_magnussen,1992-10-05,Danish,haas,15,,Hydraulics,0.0,18
6878,2017,9,red_bull_ring,alonso,1981-07-29,Spanish,mclaren,12,,Collision damage,0.0,19
6879,2017,9,red_bull_ring,max_verstappen,1997-09-30,Dutch,red_bull,5,,Collision damage,0.0,20
6880,2017,10,silverstone,hamilton,1985-01-07,British,mercedes,1,4887430.0,Finished,25.0,1
6881,2017,10,silverstone,bottas,1989-08-28,Finnish,mercedes,9,4901493.0,Finished,18.0,2
6882,2017,10,silverstone,raikkonen,1979-10-17,Finnish,ferrari,2,4924000.0,Finished,15.0,3
6883,2017,10,silverstone,max_verstappen,1997-09-30,Dutch,red_bull,4,4939555.0,Finished,12.0,4
6884,2017,10,silverstone,ricciardo,1989-07-01,Australian,red_bull,19,4953385.0,Finished,10.0,5
6885,2017,10,silverstone,hulkenberg,1987-08-19,German,renault,5,4955539.0,Finished,8.0,6
6886,2017,10,silverstone,vettel,1987-07-03,German,ferrari,3,4981419.0,Finished,6.0,7
6887,2017,10,silverstone,ocon,1996-09-17,French,force_india,7,,+1 Lap,4.0,8
6888,2017,10,silverstone,perez,1990-01-26,Mexican,force_india,6,,+1 Lap,2.0,9
6889,2017,10,silverstone,massa,1981-04-25,Brazilian,williams,14,,+1 Lap,1.0,10
6890,2017,10,silverstone,vandoorne,1992-03-26,Belgian,mclaren,8,,+1 Lap,0.0,11
6891,2017,10,silverstone,kevin_magnussen,1992-10-05,Danish,haas,16,,+1 Lap,0.0,12
6892,2017,10,silverstone,grosjean,1986-04-17,French,haas,10,,+1 Lap,0.0,13
6893,2017,10,silverstone,ericsson,1990-09-02,Swedish,sauber,18,,+1 Lap,0.0,14
6894,2017,10,silverstone,kvyat,1994-04-26,Russian,toro_rosso,12,,+1 Lap,0.0,15
6895,2017,10,silverstone,stroll,1998-10-29,Canadian,williams,15,,+1 Lap,0.0,16
6896,2017,10,silverstone,wehrlein,1994-10-18,German,sauber,17,,+1 Lap,0.0,17
6897,2017,10,silverstone,alonso,1981-07-29,Spanish,mclaren,20,,Power Unit,0.0,18
6898,2017,10,silverstone,sainz,1994-09-01,Spanish,toro_rosso,13,,Collision damage,0.0,19
6899,2017,10,silverstone,jolyon_palmer,1991-01-20,British,renault,11,,Hydraulics,0.0,20
6900,2017,11,hungaroring,vettel,1987-07-03,German,ferrari,1,5986713.0,Finished,25.0,1
6901,2017,11,hungaroring,raikkonen,1979-10-17,Finnish,ferrari,2,5987621.0,Finished,18.0,2
6902,2017,11,hungaroring,bottas,1989-08-28,Finnish,mercedes,3,5999175.0,Finished,15.0,3
6903,2017,11,hungaroring,hamilton,1985-01-07,British,mercedes,4,5999598.0,Finished,12.0,4
6904,2017,11,hungaroring,max_verstappen,1997-09-30,Dutch,red_bull,5,5999989.0,Finished,10.0,5
6905,2017,11,hungaroring,alonso,1981-07-29,Spanish,mclaren,7,6057936.0,Finished,8.0,6
6906,2017,11,hungaroring,sainz,1994-09-01,Spanish,toro_rosso,9,,+1 Lap,6.0,7
6907,2017,11,hungaroring,perez,1990-01-26,Mexican,force_india,13,,+1 Lap,4.0,8
6908,2017,11,hungaroring,ocon,1996-09-17,French,force_india,11,,+1 Lap,2.0,9
6909,2017,11,hungaroring,vandoorne,1992-03-26,Belgian,mclaren,8,,+1 Lap,1.0,10
6910,2017,11,hungaroring,kvyat,1994-04-26,Russian,toro_rosso,16,,+1 Lap,0.0,11
6911,2017,11,hungaroring,jolyon_palmer,1991-01-20,British,renault,10,,+1 Lap,0.0,12
6912,2017,11,hungaroring,kevin_magnussen,1992-10-05,Danish,haas,15,,+1 Lap,0.0,13
6913,2017,11,hungaroring,stroll,1998-10-29,Canadian,williams,17,,+1 Lap,0.0,14
6914,2017,11,hungaroring,wehrlein,1994-10-18,German,sauber,18,,+2 Laps,0.0,15
6915,2017,11,hungaroring,ericsson,1990-09-02,Swedish,sauber,20,,+2 Laps,0.0,16
6916,2017,11,hungaroring,hulkenberg,1987-08-19,German,renault,12,,Brakes,0.0,17
6917,2017,11,hungaroring,resta,1986-04-16,British,williams,19,,Oil leak,0.0,18
6918,2017,11,hungaroring,grosjean,1986-04-17,French,haas,14,,Wheel nut,0.0,19
6919,2017,11,hungaroring,ricciardo,1989-07-01,Australian,red_bull,6,,Collision,0.0,20
6920,2017,12,spa,hamilton,1985-01-07,British,mercedes,1,5082820.0,Finished,25.0,1
6921,2017,12,spa,vettel,1987-07-03,German,ferrari,2,5085178.0,Finished,18.0,2
6922,2017,12,spa,ricciardo,1989-07-01,Australian,red_bull,6,5093611.0,Finished,15.0,3
6923,2017,12,spa,raikkonen,1979-10-17,Finnish,ferrari,4,5097291.0,Finished,12.0,4
6924,2017,12,spa,bottas,1989-08-28,Finnish,mercedes,3,5099276.0,Finished,10.0,5
6925,2017,12,spa,hulkenberg,1987-08-19,German,renault,7,5110907.0,Finished,8.0,6
6926,2017,12,spa,grosjean,1986-04-17,French,haas,11,5114373.0,Finished,6.0,7
6927,2017,12,spa,massa,1981-04-25,Brazilian,williams,16,5119469.0,Finished,4.0,8
6928,2017,12,spa,ocon,1996-09-17,French,force_india,9,5120974.0,Finished,2.0,9
6929,2017,12,spa,sainz,1994-09-01,Spanish,toro_rosso,13,5122267.0,Finished,1.0,10
6930,2017,12,spa,stroll,1998-10-29,Canadian,williams,15,5131819.0,Finished,0.0,11
6931,2017,12,spa,kvyat,1994-04-26,Russian,toro_rosso,19,5132760.0,Finished,0.0,12
6932,2017,12,spa,jolyon_palmer,1991-01-20,British,renault,14,5136059.0,Finished,0.0,13
6933,2017,12,spa,vandoorne,1992-03-26,Belgian,mclaren,20,5139898.0,Finished,0.0,14
6934,2017,12,spa,kevin_magnussen,1992-10-05,Danish,haas,12,5150082.0,Finished,0.0,15
6935,2017,12,spa,ericsson,1990-09-02,Swedish,sauber,17,5152531.0,Finished,0.0,16
6936,2017,12,spa,perez,1990-01-26,Mexican,force_india,8,,Gearbox,0.0,17
6937,2017,12,spa,alonso,1981-07-29,Spanish,mclaren,10,,Engine,0.0,18
6938,2017,12,spa,max_verstappen,1997-09-30,Dutch,red_bull,5,,Engine,0.0,19
6939,2017,12,spa,wehrlein,1994-10-18,German,sauber,18,,Collision,0.0,20
6940,2017,13,monza,hamilton,1985-01-07,British,mercedes,1,4532312.0,Finished,25.0,1
6941,2017,13,monza,bottas,1989-08-28,Finnish,mercedes,4,4536783.0,Finished,18.0,2
6942,2017,13,monza,vettel,1987-07-03,German,ferrari,6,4568629.0,Finished,15.0,3
6943,2017,13,monza,ricciardo,1989-07-01,Australian,red_bull,16,4572647.0,Finished,12.0,4
6944,2017,13,monza,raikkonen,1979-10-17,Finnish,ferrari,5,4592394.0,Finished,10.0,5
6945,2017,13,monza,ocon,1996-09-17,French,force_india,3,4603840.0,Finished,8.0,6
6946,2017,13,monza,stroll,1998-10-29,Canadian,williams,2,4606468.0,Finished,6.0,7
6947,2017,13,monza,massa,1981-04-25,Brazilian,williams,7,4607146.0,Finished,4.0,8
6948,2017,13,monza,perez,1990-01-26,Mexican,force_india,10,4607588.0,Finished,2.0,9
6949,2017,13,monza,max_verstappen,1997-09-30,Dutch,red_bull,13,,+1 Lap,1.0,10
6950,2017,13,monza,kevin_magnussen,1992-10-05,Danish,haas,9,,+1 Lap,0.0,11
6951,2017,13,monza,kvyat,1994-04-26,Russian,toro_rosso,8,,+1 Lap,0.0,12
6952,2017,13,monza,hulkenberg,1987-08-19,German,renault,14,,+1 Lap,0.0,13
6953,2017,13,monza,sainz,1994-09-01,Spanish,toro_rosso,15,,+1 Lap,0.0,14
6954,2017,13,monza,grosjean,1986-04-17,French,haas,20,,+1 Lap,0.0,15
6955,2017,13,monza,wehrlein,1994-10-18,German,sauber,12,,+2 Laps,0.0,16
6956,2017,13,monza,alonso,1981-07-29,Spanish,mclaren,19,,Gearbox,0.0,17
6957,2017,13,monza,ericsson,1990-09-02,Swedish,sauber,11,,Gearbox,0.0,18
6958,2017,13,monza,vandoorne,1992-03-26,Belgian,mclaren,18,,Engine,0.0,19
6959,2017,13,monza,jolyon_palmer,1991-01-20,British,renault,17,,Engine,0.0,20
6960,2017,14,marina_bay,hamilton,1985-01-07,British,mercedes,5,7403544.0,Finished,25.0,1
6961,2017,14,marina_bay,ricciardo,1989-07-01,Australian,red_bull,3,7408051.0,Finished,18.0,2
6962,2017,14,marina_bay,bottas,1989-08-28,Finnish,mercedes,6,7412344.0,Finished,15.0,3
6963,2017,14,marina_bay,sainz,1994-09-01,Spanish,toro_rosso,10,7426366.0,Finished,12.0,4
6964,2017,14,marina_bay,perez,1990-01-26,Mexican,force_india,12,7428903.0,Finished,10.0,5
6965,2017,14,marina_bay,jolyon_palmer,1991-01-20,British,renault,11,7430803.0,Finished,8.0,6
6966,2017,14,marina_bay,vandoorne,1992-03-26,Belgian,mclaren,9,7433932.0,Finished,6.0,7
6967,2017,14,marina_bay,stroll,1998-10-29,Canadian,williams,18,7445240.0,Finished,4.0,8
6968,2017,14,marina_bay,grosjean,1986-04-17,French,haas,15,7446826.0,Finished,2.0,9
6969,2017,14,marina_bay,ocon,1996-09-17,French,force_india,14,7448339.0,Finished,1.0,10
6970,2017,14,marina_bay,massa,1981-04-25,Brazilian,williams,17,7450080.0,Finished,0.0,11
6971,2017,14,marina_bay,wehrlein,1994-10-18,German,sauber,19,,+2 Laps,0.0,12
6972,2017,14,marina_bay,kevin_magnussen,1992-10-05,Danish,haas,16,,Engine,0.0,13
6973,2017,14,marina_bay,hulkenberg,1987-08-19,German,renault,7,,Engine,0.0,14
6974,2017,14,marina_bay,ericsson,1990-09-02,Swedish,sauber,20,,Accident,0.0,15
6975,2017,14,marina_bay,kvyat,1994-04-26,Russian,toro_rosso,13,,Accident,0.0,16
6976,2017,14,marina_bay,alonso,1981-07-29,Spanish,mclaren,8,,Collision damage,0.0,17
6977,2017,14,marina_bay,vettel,1987-07-03,German,ferrari,1,,Accident,0.0,18
6978,2017,14,marina_bay,max_verstappen,1997-09-30,Dutch,red_bull,2,,Accident,0.0,19
6979,2017,14,marina_bay,raikkonen,1979-10-17,Finnish,ferrari,4,,Accident,0.0,20
6980,2017,15,sepang,max_verstappen,1997-09-30,Dutch,red_bull,3,5401290.0,Finished,25.0,1
6981,2017,15,sepang,hamilton,1985-01-07,British,mercedes,1,5414060.0,Finished,18.0,2
6982,2017,15,sepang,ricciardo,1989-07-01,Australian,red_bull,4,5423809.0,Finished,15.0,3
6983,2017,15,sepang,vettel,1987-07-03,German,ferrari,20,5438652.0,Finished,12.0,4
6984,2017,15,sepang,bottas,1989-08-28,Finnish,mercedes,5,5457311.0,Finished,10.0,5
6985,2017,15,sepang,perez,1990-01-26,Mexican,force_india,9,5479920.0,Finished,8.0,6
6986,2017,15,sepang,vandoorne,1992-03-26,Belgian,mclaren,7,,+1 Lap,6.0,7
6987,2017,15,sepang,stroll,1998-10-29,Canadian,williams,13,,+1 Lap,4.0,8
6988,2017,15,sepang,massa,1981-04-25,Brazilian,williams,11,,+1 Lap,2.0,9
6989,2017,15,sepang,ocon,1996-09-17,French,force_india,6,,+1 Lap,1.0,10
6990,2017,15,sepang,alonso,1981-07-29,Spanish,mclaren,10,,+1 Lap,0.0,11
6991,2017,15,sepang,kevin_magnussen,1992-10-05,Danish,haas,17,,+1 Lap,0.0,12
6992,2017,15,sepang,grosjean,1986-04-17,French,haas,16,,+1 Lap,0.0,13
6993,2017,15,sepang,gasly,1996-02-07,French,toro_rosso,15,,+1 Lap,0.0,14
6994,2017,15,sepang,jolyon_palmer,1991-01-20,British,renault,12,,+1 Lap,0.0,15
6995,2017,15,sepang,hulkenberg,1987-08-19,German,renault,8,,+1 Lap,0.0,16
6996,2017,15,sepang,wehrlein,1994-10-18,German,sauber,18,,+1 Lap,0.0,17
6997,2017,15,sepang,ericsson,1990-09-02,Swedish,sauber,19,,+2 Laps,0.0,18
6998,2017,15,sepang,sainz,1994-09-01,Spanish,toro_rosso,14,,Engine,0.0,19
6999,2017,15,sepang,raikkonen,1979-10-17,Finnish,ferrari,0,,Battery,0.0,20
7000,2017,16,suzuka,hamilton,1985-01-07,British,mercedes,1,5251194.0,Finished,25.0,1
7001,2017,16,suzuka,max_verstappen,1997-09-30,Dutch,red_bull,4,5252405.0,Finished,18.0,2
7002,2017,16,suzuka,ricciardo,1989-07-01,Australian,red_bull,3,5260873.0,Finished,15.0,3
7003,2017,16,suzuka,bottas,1989-08-28,Finnish,mercedes,6,5261774.0,Finished,12.0,4
7004,2017,16,suzuka,raikkonen,1979-10-17,Finnish,ferrari,10,5283816.0,Finished,10.0,5
7005,2017,16,suzuka,ocon,1996-09-17,French,force_india,5,5318982.0,Finished,8.0,6
7006,2017,16,suzuka,perez,1990-01-26,Mexican,force_india,7,5322618.0,Finished,6.0,7
7007,2017,16,suzuka,kevin_magnussen,1992-10-05,Danish,haas,12,5340147.0,Finished,4.0,8
7008,2017,16,suzuka,grosjean,1986-04-17,French,haas,13,5341077.0,Finished,2.0,9
7009,2017,16,suzuka,massa,1981-04-25,Brazilian,williams,8,,+1 Lap,1.0,10
7010,2017,16,suzuka,alonso,1981-07-29,Spanish,mclaren,20,,+1 Lap,0.0,11
7011,2017,16,suzuka,jolyon_palmer,1991-01-20,British,renault,18,,+1 Lap,0.0,12
7012,2017,16,suzuka,gasly,1996-02-07,French,toro_rosso,14,,+1 Lap,0.0,13
7013,2017,16,suzuka,vandoorne,1992-03-26,Belgian,mclaren,9,,+1 Lap,0.0,14
7014,2017,16,suzuka,wehrlein,1994-10-18,German,sauber,17,,+2 Laps,0.0,15
7015,2017,16,suzuka,stroll,1998-10-29,Canadian,williams,15,,Wheel,0.0,16
7016,2017,16,suzuka,hulkenberg,1987-08-19,German,renault,11,,Front wing,0.0,17
7017,2017,16,suzuka,ericsson,1990-09-02,Swedish,sauber,16,,Accident,0.0,18
7018,2017,16,suzuka,vettel,1987-07-03,German,ferrari,2,,Spark plugs,0.0,19
7019,2017,16,suzuka,sainz,1994-09-01,Spanish,toro_rosso,19,,Accident,0.0,20
7020,2017,17,americas,hamilton,1985-01-07,British,mercedes,1,5630991.0,Finished,25.0,1
7021,2017,17,americas,vettel,1987-07-03,German,ferrari,2,5641134.0,Finished,18.0,2
7022,2017,17,americas,raikkonen,1979-10-17,Finnish,ferrari,5,5646770.0,Finished,15.0,3
7023,2017,17,americas,max_verstappen,1997-09-30,Dutch,red_bull,16,5647759.0,Finished,12.0,4
7024,2017,17,americas,bottas,1989-08-28,Finnish,mercedes,3,5665958.0,Finished,10.0,5
7025,2017,17,americas,ocon,1996-09-17,French,force_india,6,5721971.0,Finished,8.0,6
7026,2017,17,americas,sainz,1994-09-01,Spanish,renault,7,5723935.0,Finished,6.0,7
7027,2017,17,americas,perez,1990-01-26,Mexican,force_india,9,,+1 Lap,4.0,8
7028,2017,17,americas,massa,1981-04-25,Brazilian,williams,10,,+1 Lap,2.0,9
7029,2017,17,americas,kvyat,1994-04-26,Russian,toro_rosso,11,,+1 Lap,1.0,10
7030,2017,17,americas,stroll,1998-10-29,Canadian,williams,15,,+1 Lap,0.0,11
7031,2017,17,americas,vandoorne,1992-03-26,Belgian,mclaren,20,,+1 Lap,0.0,12
7032,2017,17,americas,brendon_hartley,1989-11-10,New Zealander,toro_rosso,19,,+1 Lap,0.0,13
7033,2017,17,americas,grosjean,1986-04-17,French,haas,12,,+1 Lap,0.0,14
7034,2017,17,americas,ericsson,1990-09-02,Swedish,sauber,13,,+1 Lap,0.0,15
7035,2017,17,americas,kevin_magnussen,1992-10-05,Danish,haas,17,,+1 Lap,0.0,16
7036,2017,17,americas,alonso,1981-07-29,Spanish,mclaren,8,,Engine,0.0,17
7037,2017,17,americas,ricciardo,1989-07-01,Australian,red_bull,4,,Engine,0.0,18
7038,2017,17,americas,wehrlein,1994-10-18,German,sauber,14,,Collision,0.0,19
7039,2017,17,americas,hulkenberg,1987-08-19,German,renault,18,,Engine,0.0,20
7040,2017,18,rodriguez,max_verstappen,1997-09-30,Dutch,red_bull,2,5786552.0,Finished,25.0,1
7041,2017,18,rodriguez,bottas,1989-08-28,Finnish,mercedes,4,5806230.0,Finished,18.0,2
7042,2017,18,rodriguez,raikkonen,1979-10-17,Finnish,ferrari,5,5840559.0,Finished,15.0,3
7043,2017,18,rodriguez,vettel,1987-07-03,German,ferrari,1,5856630.0,Finished,12.0,4
7044,2017,18,rodriguez,ocon,1996-09-17,French,force_india,6,,+1 Lap,10.0,5
7045,2017,18,rodriguez,stroll,1998-10-29,Canadian,williams,11,,+1 Lap,8.0,6
7046,2017,18,rodriguez,perez,1990-01-26,Mexican,force_india,9,,+1 Lap,6.0,7
7047,2017,18,rodriguez,kevin_magnussen,1992-10-05,Danish,haas,14,,+1 Lap,4.0,8
7048,2017,18,rodriguez,hamilton,1985-01-07,British,mercedes,3,,+1 Lap,2.0,9
7049,2017,18,rodriguez,alonso,1981-07-29,Spanish,mclaren,18,,+1 Lap,1.0,10
7050,2017,18,rodriguez,massa,1981-04-25,Brazilian,williams,10,,+1 Lap,0.0,11
7051,2017,18,rodriguez,vandoorne,1992-03-26,Belgian,mclaren,19,,+1 Lap,0.0,12
7052,2017,18,rodriguez,gasly,1996-02-07,French,toro_rosso,20,,+1 Lap,0.0,13
7053,2017,18,rodriguez,wehrlein,1994-10-18,German,sauber,13,,+2 Laps,0.0,14
7054,2017,18,rodriguez,grosjean,1986-04-17,French,haas,15,,+2 Laps,0.0,15
7055,2017,18,rodriguez,sainz,1994-09-01,Spanish,renault,8,,Engine,0.0,16
7056,2017,18,rodriguez,ericsson,1990-09-02,Swedish,sauber,12,,Engine,0.0,17
7057,2017,18,rodriguez,brendon_hartley,1989-11-10,New Zealander,toro_rosso,17,,Engine,0.0,18
7058,2017,18,rodriguez,hulkenberg,1987-08-19,German,renault,7,,Electrical,0.0,19
7059,2017,18,rodriguez,ricciardo,1989-07-01,Australian,red_bull,16,,Engine,0.0,20
7060,2017,19,interlagos,vettel,1987-07-03,German,ferrari,2,5486262.0,Finished,25.0,1
7061,2017,19,interlagos,bottas,1989-08-28,Finnish,mercedes,1,5489024.0,Finished,18.0,2
7062,2017,19,interlagos,raikkonen,1979-10-17,Finnish,ferrari,3,5490862.0,Finished,15.0,3
7063,2017,19,interlagos,hamilton,1985-01-07,British,mercedes,20,5491730.0,Finished,12.0,4
7064,2017,19,interlagos,max_verstappen,1997-09-30,Dutch,red_bull,4,5519202.0,Finished,10.0,5
7065,2017,19,interlagos,ricciardo,1989-07-01,Australian,red_bull,14,5534953.0,Finished,8.0,6
7066,2017,19,interlagos,massa,1981-04-25,Brazilian,williams,9,5555144.0,Finished,6.0,7
7067,2017,19,interlagos,alonso,1981-07-29,Spanish,mclaren,6,5555625.0,Finished,4.0,8
7068,2017,19,interlagos,perez,1990-01-26,Mexican,force_india,5,5555762.0,Finished,2.0,9
7069,2017,19,interlagos,hulkenberg,1987-08-19,German,renault,7,,+1 Lap,1.0,10
7070,2017,19,interlagos,sainz,1994-09-01,Spanish,renault,8,,+1 Lap,0.0,11
7071,2017,19,interlagos,gasly,1996-02-07,French,toro_rosso,19,,+1 Lap,0.0,12
7072,2017,19,interlagos,ericsson,1990-09-02,Swedish,sauber,17,,+1 Lap,0.0,13
7073,2017,19,interlagos,wehrlein,1994-10-18,German,sauber,15,,+1 Lap,0.0,14
7074,2017,19,interlagos,grosjean,1986-04-17,French,haas,11,,+2 Laps,0.0,15
7075,2017,19,interlagos,stroll,1998-10-29,Canadian,williams,16,,+2 Laps,0.0,16
7076,2017,19,interlagos,brendon_hartley,1989-11-10,New Zealander,toro_rosso,18,,Engine,0.0,17
7077,2017,19,interlagos,ocon,1996-09-17,French,force_india,10,,Accident,0.0,18
7078,2017,19,interlagos,vandoorne,1992-03-26,Belgian,mclaren,12,,Accident,0.0,19
7079,2017,19,interlagos,kevin_magnussen,1992-10-05,Danish,haas,13,,Accident,0.0,20
7080,2017,20,yas_marina,bottas,1989-08-28,Finnish,mercedes,1,5654062.0,Finished,25.0,1
7081,2017,20,yas_marina,hamilton,1985-01-07,British,mercedes,2,5657961.0,Finished,18.0,2
7082,2017,20,yas_marina,vettel,1987-07-03,German,ferrari,3,5673392.0,Finished,15.0,3
7083,2017,20,yas_marina,raikkonen,1979-10-17,Finnish,ferrari,5,5699448.0,Finished,12.0,4
7084,2017,20,yas_marina,max_verstappen,1997-09-30,Dutch,red_bull,6,5700331.0,Finished,10.0,5
7085,2017,20,yas_marina,hulkenberg,1987-08-19,German,renault,7,5739775.0,Finished,8.0,6
7086,2017,20,yas_marina,perez,1990-01-26,Mexican,force_india,8,5746124.0,Finished,6.0,7
7087,2017,20,yas_marina,ocon,1996-09-17,French,force_india,9,5752973.0,Finished,4.0,8
7088,2017,20,yas_marina,alonso,1981-07-29,Spanish,mclaren,11,,+1 Lap,2.0,9
7089,2017,20,yas_marina,massa,1981-04-25,Brazilian,williams,10,,+1 Lap,1.0,10
7090,2017,20,yas_marina,grosjean,1986-04-17,French,haas,16,,+1 Lap,0.0,11
7091,2017,20,yas_marina,vandoorne,1992-03-26,Belgian,mclaren,13,,+1 Lap,0.0,12
7092,2017,20,yas_marina,kevin_magnussen,1992-10-05,Danish,haas,14,,+1 Lap,0.0,13
7093,2017,20,yas_marina,wehrlein,1994-10-18,German,sauber,18,,+1 Lap,0.0,14
7094,2017,20,yas_marina,brendon_hartley,1989-11-10,New Zealander,toro_rosso,20,,+1 Lap,0.0,15
7095,2017,20,yas_marina,gasly,1996-02-07,French,toro_rosso,17,,+1 Lap,0.0,16
7096,2017,20,yas_marina,ericsson,1990-09-02,Swedish,sauber,19,,+1 Lap,0.0,17
7097,2017,20,yas_marina,stroll,1998-10-29,Canadian,williams,15,,+1 Lap,0.0,18
7098,2017,20,yas_marina,sainz,1994-09-01,Spanish,renault,12,,Wheel,0.0,19
7099,2017,20,yas_marina,ricciardo,1989-07-01,Australian,red_bull,4,,Hydraulics,0.0,20
7100,2018,1,albert_park,vettel,1987-07-03,German,ferrari,3,5373283.0,Finished,25.0,1
7101,2018,1,albert_park,hamilton,1985-01-07,British,mercedes,1,5378319.0,Finished,18.0,2
7102,2018,1,albert_park,raikkonen,1979-10-17,Finnish,ferrari,2,5379592.0,Finished,15.0,3
7103,2018,1,albert_park,ricciardo,1989-07-01,Australian,red_bull,8,5380352.0,Finished,12.0,4
7104,2018,1,albert_park,alonso,1981-07-29,Spanish,mclaren,10,5401169.0,Finished,10.0,5
7105,2018,1,albert_park,max_verstappen,1997-09-30,Dutch,red_bull,4,5402228.0,Finished,8.0,6
7106,2018,1,albert_park,hulkenberg,1987-08-19,German,renault,7,5405954.0,Finished,6.0,7
7107,2018,1,albert_park,bottas,1989-08-28,Finnish,mercedes,15,5407622.0,Finished,4.0,8
7108,2018,1,albert_park,vandoorne,1992-03-26,Belgian,mclaren,11,5408204.0,Finished,2.0,9
7109,2018,1,albert_park,sainz,1994-09-01,Spanish,renault,9,5419005.0,Finished,1.0,10
7110,2018,1,albert_park,perez,1990-01-26,Mexican,force_india,12,5420100.0,Finished,0.0,11
7111,2018,1,albert_park,ocon,1996-09-17,French,force_india,14,5433561.0,Finished,0.0,12
7112,2018,1,albert_park,leclerc,1997-10-16,Monegasque,sauber,18,5449042.0,Finished,0.0,13
7113,2018,1,albert_park,stroll,1998-10-29,Canadian,williams,13,5451571.0,Finished,0.0,14
7114,2018,1,albert_park,brendon_hartley,1989-11-10,New Zealander,toro_rosso,16,,+1 Lap,0.0,15
7115,2018,1,albert_park,grosjean,1986-04-17,French,haas,6,,Wheel,0.0,16
7116,2018,1,albert_park,kevin_magnussen,1992-10-05,Danish,haas,5,,Wheel,0.0,17
7117,2018,1,albert_park,gasly,1996-02-07,French,toro_rosso,20,,Engine,0.0,18
7118,2018,1,albert_park,ericsson,1990-09-02,Swedish,sauber,17,,Steering,0.0,19
7119,2018,1,albert_park,sirotkin,1995-08-27,Russian,williams,19,,Brakes,0.0,20
7120,2018,2,bahrain,vettel,1987-07-03,German,ferrari,1,5521940.0,Finished,25.0,1
7121,2018,2,bahrain,bottas,1989-08-28,Finnish,mercedes,3,5522639.0,Finished,18.0,2
7122,2018,2,bahrain,hamilton,1985-01-07,British,mercedes,9,5528452.0,Finished,15.0,3
7123,2018,2,bahrain,gasly,1996-02-07,French,toro_rosso,5,5584174.0,Finished,12.0,4
7124,2018,2,bahrain,kevin_magnussen,1992-10-05,Danish,haas,6,5596986.0,Finished,10.0,5
7125,2018,2,bahrain,hulkenberg,1987-08-19,German,renault,7,5620964.0,Finished,8.0,6
7126,2018,2,bahrain,alonso,1981-07-29,Spanish,mclaren,13,,+1 Lap,6.0,7
7127,2018,2,bahrain,vandoorne,1992-03-26,Belgian,mclaren,14,,+1 Lap,4.0,8
7128,2018,2,bahrain,ericsson,1990-09-02,Swedish,sauber,17,,+1 Lap,2.0,9
7129,2018,2,bahrain,ocon,1996-09-17,French,force_india,8,,+1 Lap,1.0,10
7130,2018,2,bahrain,sainz,1994-09-01,Spanish,renault,10,,+1 Lap,0.0,11
7131,2018,2,bahrain,leclerc,1997-10-16,Monegasque,sauber,19,,+1 Lap,0.0,12
7132,2018,2,bahrain,grosjean,1986-04-17,French,haas,16,,+1 Lap,0.0,13
7133,2018,2,bahrain,stroll,1998-10-29,Canadian,williams,20,,+1 Lap,0.0,14
7134,2018,2,bahrain,sirotkin,1995-08-27,Russian,williams,18,,+1 Lap,0.0,15
7135,2018,2,bahrain,perez,1990-01-26,Mexican,force_india,12,,+1 Lap,0.0,16
7136,2018,2,bahrain,brendon_hartley,1989-11-10,New Zealander,toro_rosso,11,,+1 Lap,0.0,17
7137,2018,2,bahrain,raikkonen,1979-10-17,Finnish,ferrari,2,,Wheel,0.0,18
7138,2018,2,bahrain,max_verstappen,1997-09-30,Dutch,red_bull,15,,Puncture,0.0,19
7139,2018,2,bahrain,ricciardo,1989-07-01,Australian,red_bull,4,,Electrical,0.0,20
7140,2018,3,shanghai,ricciardo,1989-07-01,Australian,red_bull,6,5736380.0,Finished,25.0,1
